,BILL NO.,DATE,PRODUCT NAME,IT group,BRAND,DESING,COLOR,SIZE,QTY.,RATE,DIS. AMT.,SALE AMT.,PURCH AMT.,PURCH PARTY,year,month,day,item_type
9131,G15,2020-05-19,M.TRACKPANT,M.TRACKPANT,KILL WILL,TRACK,ASTD,L,1.0,620.0,31.0,589.0,390.0,SHREE M.G. GARMENT,2020,5,19,male
9132,G15,2020-05-19,M.TSHIRT,M.TSHIRT,NEVA,VMC101,ASTD,M,1.0,314.0,31.4,282.6,199.68,MANAV CORPORATION,2020,5,19,male
9133,G16,2020-05-19,B.VEST,B.VEST,AMUL MACHO,RN,ASTD,60,1.0,60.0,3.0,57.0,45.0,GAYATRI HOSIERY TRADERS,2020,5,19,boy
9134,G16,2020-05-19,B.VEST,B.VEST,AMUL MACHO,RN,ASTD,60,1.0,60.0,3.0,57.0,45.0,GAYATRI HOSIERY TRADERS,2020,5,19,boy
9135,G16,2020-05-19,B.VEST,B.VEST,AMUL MACHO,RN,ASTD,60,1.0,60.0,3.0,57.0,45.0,GAYATRI HOSIERY TRADERS,2020,5,19,boy
9136,G16,2020-05-19,B.VEST,B.VEST,AMUL MACHO,RN,ASTD,60,1.0,60.0,3.0,57.0,45.0,GAYATRI HOSIERY TRADERS,2020,5,19,boy
9137,G16,2020-05-19,M.TSHIRT,M.TSHIRT,UCB,666,ASTD,L,1.0,549.0,54.9,494.1,376.46,SK ENTERPRISE,2020,5,19,male
9138,G16,2020-05-19,B.BOXER,B.BOXER,ZOOM,MILLO,ASTD,24,1.0,105.0,5.25,99.75,70.0,SHREE AAIJI MARKETING,2020,5,19,boy
9139,G16,2020-05-19,B.BOXER,B.BOXER,ZOOM,MILLO,ASTD,24,1.0,105.0,5.25,99.75,70.0,SHREE AAIJI MARKETING,2020,5,19,boy
9140,G17,2020-05-19,M.TSHIRT,M.TSHIRT,OBOLA,TSHIRT,ASTD,M-XXL,1.0,430.0,21.5,408.5,280.0,SHREE M.G. GARMENT,2020,5,19,male
9141,G17,2020-05-19,M.CAPRI,M.CAPRI,WINNER,CAPRI,ASTD,XL,1.0,520.0,26.0,494.0,384.04,M.G.GARMENT,2020,5,19,male
9142,G18,2020-05-19,M.BRIEF,M.BRIEF,AMUL MACHO,ROX,ASTD,M,1.0,140.0,7.0,133.0,105.0,GAYATRI HOSIERY TRADERS,2020,5,19,male
9143,G18,2020-05-19,M.BRIEF,M.BRIEF,AMUL MACHO,ROX,ASTD,M,1.0,140.0,7.0,133.0,105.0,GAYATRI HOSIERY TRADERS,2020,5,19,male
9144,G18,2020-05-19,M.CAPRI,M.CAPRI,DESI FACTORY,CAPRI,ASTD,L,1.0,530.0,26.5,503.5,340.0,WELCOME HOSIERY,2020,5,19,male
9145,G18,2020-05-19,M.TRACKPANT,M.TRACKPANT,IMPORTED,TRACK,ASTD,XL,1.0,590.0,29.5,560.5,380.0,WELCOME HOSIERY,2020,5,19,male
9146,G18,2020-05-19,M.TSHIRT,M.TSHIRT,NEVA,VMC101,ASTD,M,1.0,314.0,31.4,282.6,199.68,MANAV CORPORATION,2020,5,19,male
9147,G18,2020-05-19,M.BRIEF,M.BRIEF,ZOIRO,SOFT CL,ASTD,S,1.0,155.0,7.75,147.25,107.41,V3 ENTERPRISE,2020,5,19,male
9148,G19,2020-05-19,L.NIGHTY,L.NIGHTY,JOCKEY,RX25,ASTD,M,1.0,799.0,39.95,759.05,535.88,SAI MARKETING,2020,5,19,female
9149,G19,2020-05-19,L.NIGHTSUIT,L.NIGHTSUIT,R.K,9521,ASTD,XXL,1.0,720.0,36.0,684.0,470.0,RADHA KRISHNA SALES,2020,5,19,female
9150,G19,2020-05-19,L.TRACKPANT,L.TRACKPANT,SWEET DREAM,LP-3302G9,ASTD,XXL,1.0,724.0,36.2,687.8,496.45,V3 ENTERPRISE,2020,5,19,female
9151,G2,2020-05-19,M.CAPRI,M.CAPRI,BARRY CLARK,C99,ASTD,L,1.0,371.0,18.55,352.45,261.45,GAYATRI SALES,2020,5,19,male
9152,G20,2020-05-19,M.CAPRI,M.CAPRI,HUCK,CAPRI,ASTD,L,1.0,630.0,31.5,598.5,389.5,SHREE M.G. GARMENT,2020,5,19,male
9153,G20,2020-05-19,M.BOXER,M.BOXER,VANHEUSEN,70013,ASTD,M,1.0,599.0,29.95,569.05,422.16,V3 ENTERPRISE,2020,5,19,male
9154,G3,2020-05-19,M.TRUNK,M.TRUNK,AMUL MACHO,COSMO,ASTD,L,1.0,140.0,7.0,133.0,105.0,GAYATRI HOSIERY TRADERS,2020,5,19,male
9155,G3,2020-05-19,M.TRUNK,M.TRUNK,AMUL MACHO,COSMO,ASTD,L,1.0,140.0,7.0,133.0,105.0,GAYATRI HOSIERY TRADERS,2020,5,19,male
9156,G3,2020-05-19,M.VEST,M.VEST,ZOIRO,551,ASTD,S,1.0,199.0,9.95,189.05,138.35,V3 ENTERPRISE,2020,5,19,male
9157,G4,2020-05-19,L.SHORT,L.SHORT,SWEET DREAM,1137,ASTD,XL,1.0,319.0,15.95,303.05,218.73,OM MARKETING,2020,5,19,female
9158,G4,2020-05-19,L.SHORT,L.SHORT,SWEET DREAM,3140AT,ASTD,XL,1.0,499.0,24.95,474.05,342.17,RIDHAAN ENTERPRISE,2020,5,19,female
9159,G4,2020-05-19,L.SHORT,L.SHORT,SWEET DREAM,LB3144,ASTD,XL,1.0,699.0,34.95,664.05,479.3,RIDHAAN ENTERPRISE,2020,5,19,female
9160,G4,2020-05-19,L.SHORT,L.SHORT,SWEET DREAM,LB3144,ASTD,XL,1.0,699.0,34.95,664.05,479.3,RIDHAAN ENTERPRISE,2020,5,19,female
9161,G4,2020-05-19,L.TSHIRT,L.TSHIRT,SWEET DREAM,3338,ASTD,XL,1.0,699.0,34.95,664.05,479.3,RIDHAAN ENTERPRISE,2020,5,19,female
9162,G5,2020-05-19,L.NIGHTSUIT,L.NIGHTSUIT,NAVKAR,3PCS,ASTD,L,1.0,900.0,45.0,855.0,585.0,NAVKAR GARMENTS,2020,5,19,female
9163,G6,2020-05-19,M.BRIEF,M.BRIEF,JOCKEY,US07,ASTD,XL,1.0,235.0,11.75,223.25,170.2,KRISHNA ENTERPRISE,2020,5,19,male
9164,G6,2020-05-19,M.BRIEF,M.BRIEF,JOCKEY,US07,ASTD,XL,1.0,235.0,11.75,223.25,170.2,KRISHNA ENTERPRISE,2020,5,19,male
9165,G6,2020-05-19,M.TRACKPANT,M.TRACKPANT,SWEET DREAM,MP48,ASTD,XXL,1.0,854.0,42.7,811.3,614.86,OM MARKETING,2020,5,19,male
9166,G6,2020-05-19,B.TRUNK,B.TRUNK,UCB,KB02,ASTD,S,1.0,549.0,54.9,494.1,376.46,SK ENTERPRISE,2020,5,19,boy
9167,G7,2020-05-19,M.TRUNK,M.TRUNK,JOCKEY,IC28,ASTD,L,1.0,479.0,23.95,455.05,338.8,NETCOMM INFOSYS,2020,5,19,male
9168,G7,2020-05-19,M.TRUNK,M.TRUNK,JOCKEY,IC28,ASTD,L,1.0,479.0,23.95,455.05,338.8,NETCOMM INFOSYS,2020,5,19,male
9169,G8,2020-05-19,M.TRUNK,M.TRUNK,AMUL MACHO,P.TRUNK,ASTD,85,1.0,110.0,5.5,104.5,83.81,GAYATRI HOSIERY TRADERS,2020,5,19,male
9170,G8,2020-05-19,M.TRUNK,M.TRUNK,AMUL MACHO,P.TRUNK,ASTD,85,1.0,110.0,5.5,104.5,83.81,GAYATRI HOSIERY TRADERS,2020,5,19,male
9171,G8,2020-05-19,M.VEST,M.VEST,AMUL MACHO,RN,ASTD,85,1.0,90.0,4.5,85.5,66.67,GAYATRI HOSIERY TRADERS,2020,5,19,male
9172,G8,2020-05-19,M.VEST,M.VEST,AMUL MACHO,RN,ASTD,85,1.0,90.0,4.5,85.5,66.67,GAYATRI HOSIERY TRADERS,2020,5,19,male
9173,G9,2020-05-19,M.TRUNK,M.TRUNK,AMUL MACHO,P.TRUNK,ASTD,85,1.0,110.0,5.5,104.5,83.81,GAYATRI HOSIERY TRADERS,2020,5,19,male
9174,G9,2020-05-19,M.VEST,M.VEST,AMUL MACHO,RN,ASTD,85,1.0,90.0,4.5,85.5,66.67,GAYATRI HOSIERY TRADERS,2020,5,19,male
9175,G21,2020-05-20,B.TSHIRT,B.TSHIRT,GIG,2080,ASTD,28,1.0,275.0,0.0,275.0,170.47,V3 ENTERPRISE,2020,5,20,boy
9176,G21,2020-05-20,B.TSHIRT,B.TSHIRT,GIG,2080,ASTD,28,1.0,275.0,0.0,275.0,170.47,V3 ENTERPRISE,2020,5,20,boy
9177,G22,2020-05-20,M.BRIEF,M.BRIEF,U.S.POLO,I640,ASTD,XL,1.0,184.0,17.94,166.06,137.03,VANKAWALA AGENCIES,2020,5,20,male
9178,G22,2020-05-20,M.BRIEF,M.BRIEF,U.S.POLO,I640,ASTD,XL,1.0,184.0,17.94,166.06,137.03,VANKAWALA AGENCIES,2020,5,20,male
9179,G22,2020-05-20,M.BRIEF,M.BRIEF,U.S.POLO,I640,ASTD,XL,1.0,184.0,17.94,166.06,137.03,VANKAWALA AGENCIES,2020,5,20,male
9180,G23,2020-05-20,M.BOXER,M.BOXER,MAPLE,BOXER,ASTD,-,1.0,200.0,10.0,190.0,141.75,WELCOME HOSIERY,2020,5,20,male
9181,G24,2020-05-20,M.VEST,M.VEST,ZOIRO,551,ASTD,S,-1.0,199.0,-9.95,-189.05,-138.35,V3 ENTERPRISE,2020,5,20,male
9182,G24,2020-05-20,M.VEST,M.VEST,ZOIRO,551,ASTD,L,1.0,199.0,9.95,189.05,138.35,V3 ENTERPRISE,2020,5,20,male
9183,G25,2020-05-20,M.TRUNK,M.TRUNK,AMUL MACHO,COSMO,ASTD,L,-1.0,140.0,-7.0,-133.0,-105.0,GAYATRI HOSIERY TRADERS,2020,5,20,male
9184,G25,2020-05-20,M.TRUNK,M.TRUNK,ZOIRO,SOFT CL,ASTD,L,1.0,185.0,9.25,175.75,128.61,V3 ENTERPRISE,2020,5,20,male
9185,G26,2020-05-20,L.NIGHTSUIT,L.NIGHTSUIT,M.G.,FULL,ASTD,M,1.0,670.0,33.5,636.5,430.0,SHREE M.G. GARMENT,2020,5,20,female
9186,G27,2020-05-20,B.TRACK,B.TRACK,IMPORTED,TRACK,ASTD,38,1.0,499.0,24.95,474.05,270.0,MOHINI TRADERS,2020,5,20,boy
9187,G28,2020-05-20,M.CAPRI,M.CAPRI,MAPLE,S.PRINT,ASTD,3XL,1.0,530.0,26.5,503.5,357.0,WELCOME HOSIERY,2020,5,20,male
9188,G29,2020-05-20,B.NIGHTSUIT,B.NIGHTSUIT,COST,CAPRI,ASTD,10,1.0,470.0,23.5,446.5,290.0,SHREE M.G. GARMENT,2020,5,20,boy
9189,G29,2020-05-20,G.NIGHTSUIT,G.NIGHTSUIT,COST,FULL,ASTD,12,1.0,480.0,24.0,456.0,346.5,M.G. GARMENT,2020,5,20,girl
9190,G29,2020-05-20,G.NIGHTSUIT,G.NIGHTSUIT,DFL,5548,ASTD,10,1.0,620.0,31.0,589.0,385.0,DFL CLOTHING COMPANY,2020,5,20,girl
9191,G29,2020-05-20,L.TSHIRT,L.TSHIRT,FORMAL GIRL,TSHIRT,ASTD,L,1.0,310.0,15.5,294.5,200.0,SHREE M.G. GARMENT,2020,5,20,female
9192,G29,2020-05-20,L.TSHIRT,L.TSHIRT,FORMAL GIRL,TSHIRT,ASTD,XL,1.0,330.0,16.5,313.5,215.0,SHREE M.G. GARMENT,2020,5,20,female
9193,G30,2020-05-20,M.CAPRI,M.CAPRI,KANCHIRO,CAPRI,ASTD,4XL,1.0,850.0,42.5,807.5,560.5,SHREE M.G. GARMENT,2020,5,20,male
9194,G30,2020-05-20,L.CAPRI,L.CAPRI,SWEET DREAM,LLC 1188,ASTD,XXL,1.0,424.0,21.2,402.8,290.73,OM MARKETING,2020,5,20,female
9195,G30,2020-05-20,B.TRUNK,B.TRUNK,UCB,KB02,ASTD,S,-1.0,549.0,-54.9,-494.1,-376.46,SK ENTERPRISE,2020,5,20,boy
9196,G31,2020-05-20,M.TRACKPANT,M.TRACKPANT,DRAG,ML-1144,ASTD,XL,1.0,899.0,44.95,854.05,590.47,V3 ENTERPRISE,2020,5,20,male
9197,G31,2020-05-20,M.TRACKPANT,M.TRACKPANT,NEVA,LR1200,ASTD,XL,1.0,729.0,72.9,656.1,486.01,MANAV CORPORATION,2020,5,20,male
9198,G32,2020-05-20,M.CAPRI,M.CAPRI,KANCHIRO,CAPRI-4,ASTD,L-XXL,1.0,750.0,37.5,712.5,470.25,SHREE M.G. GARMENT,2020,5,20,male
9199,G32,2020-05-20,M.BRIEF,M.BRIEF,VANHEUSEN,0002,ASTD,M,-1.0,379.0,-18.95,-360.05,-276.66,RIVA FASHION,2020,5,20,male
9200,G32,2020-05-20,M.BRIEF,M.BRIEF,VANHEUSEN,20002,ASTD,M,1.0,399.0,19.95,379.05,277.4,RIVA FASHION,2020,5,20,male
9201,G32,2020-05-20,M.TSHIRT,M.TSHIRT,VANHEUSEN,60001,ASTD,M,1.0,459.0,22.95,436.05,321.3,HR FASHION,2020,5,20,male
9202,G33,2020-05-20,M.BRIEF,M.BRIEF,AMUL MACHO,OE,ASTD,95,1.0,95.0,4.75,90.25,69.53,GAYATRI HOSIERY TRADERS,2020,5,20,male
9203,G34,2020-05-20,M.CAPRI,M.CAPRI,MAPLE,S.PRINT,ASTD,3XL,1.0,530.0,26.5,503.5,357.0,WELCOME HOSIERY,2020,5,20,male
9204,G35,2020-05-20,L.TSHIRT,L.TSHIRT,FUTURE,TSHIRT,ASTD,3XL,1.0,300.0,15.0,285.0,189.0,M.G. GARMENT,2020,5,20,female
9205,G35,2020-05-20,L.NIGHTSUIT,L.NIGHTSUIT,R.K,1602,ASTD,XXL,1.0,720.0,36.0,684.0,470.0,RADHA KRISHNA SALES,2020,5,20,female
9206,G35,2020-05-20,L.BRA,L.BRA,SHERRY,888,ASTD,36,1.0,335.0,16.75,318.25,223.34,PARUL HOSIERY,2020,5,20,female
9207,G35,2020-05-20,L.BRA,L.BRA,SHERRY,888,ASTD,36,1.0,335.0,16.75,318.25,223.34,PARUL HOSIERY,2020,5,20,female
9208,G35,2020-05-20,L.TRACKPANT,L.TRACKPANT,SWEET DREAM,5108,ASTD,XXL,1.0,924.0,46.2,877.8,633.58,OM MARKETING,2020,5,20,female
9209,G35,2020-05-20,M.BOXER,M.BOXER,U.S.POLO,BOXER,ASTD,XL,1.0,699.0,34.95,664.05,519.15,VANKAWALA AGENCIES,2020,5,20,male
9210,G36,2020-05-20,G.NIGHTSUIT,G.NIGHTSUIT,COST,FULL,ASTD,12,-1.0,480.0,-24.0,-456.0,-346.5,M.G. GARMENT,2020,5,20,girl
9211,G36,2020-05-20,G.NIGHTSUIT,G.NIGHTSUIT,COST,CAPRI,ASTD,14,1.0,480.0,24.0,456.0,346.5,M.G. GARMENT,2020,5,20,girl
9212,G37,2020-05-20,M.TRUNK,M.TRUNK,AMUL MACHO,BOXER,ASTD,M,1.0,140.0,20.3,119.7,105.0,GAYATRI HOSIERY TRADERS,2020,5,20,male
9213,G37,2020-05-20,M.TRUNK,M.TRUNK,AMUL MACHO,COSMO,ASTD,M,1.0,140.0,20.3,119.7,105.0,GAYATRI HOSIERY TRADERS,2020,5,20,male
9214,G37,2020-05-20,M.TRUNK,M.TRUNK,AMUL MACHO,COSMO,ASTD,L,1.0,140.0,20.3,119.7,105.0,GAYATRI HOSIERY TRADERS,2020,5,20,male
9215,G37,2020-05-20,M.TRUNK,M.TRUNK,AMUL MACHO,COSMO,ASTD,L,1.0,140.0,20.3,119.7,105.0,GAYATRI HOSIERY TRADERS,2020,5,20,male
9216,G37,2020-05-20,M.TRUNK,M.TRUNK,AMUL MACHO,COSMO,ASTD,L,1.0,140.0,20.3,119.7,105.0,GAYATRI HOSIERY TRADERS,2020,5,20,male
9217,G37,2020-05-20,M.TRUNK,M.TRUNK,AMUL MACHO,COSMO,ASTD,L,1.0,140.0,20.3,119.7,105.0,GAYATRI HOSIERY TRADERS,2020,5,20,male
9218,G38,2020-05-20,M.BRIEF,M.BRIEF,JOCKEY,US07,ASTD,L,1.0,229.0,11.45,217.55,165.86,KRISHNA ENTERPRISE,2020,5,20,male
9219,G38,2020-05-20,M.BRIEF,M.BRIEF,JOCKEY,US07,ASTD,XL,1.0,239.0,11.95,227.05,173.1,KRISHNA ENTERPRISE,2020,5,20,male
9220,G39,2020-05-20,M.CAPRI,M.CAPRI,DESI FACTORY,CAPRI,ASTD,L,1.0,570.0,28.5,541.5,370.0,WELCOME HOSIERY,2020,5,20,male
9221,G39,2020-05-20,M.TSHIRT,M.TSHIRT,NEVA,VMC101,ASTD,S,1.0,314.0,31.4,282.6,199.68,MANAV CORPORATION,2020,5,20,male
9222,G40,2020-05-20,B.NIGHTSUIT,B.NIGHTSUIT,COST,CAPRI,ASTD,10,1.0,450.0,22.5,427.5,290.0,SHREE M.G. GARMENT,2020,5,20,boy
9223,G40,2020-05-20,B.NIGHTSUIT,B.NIGHTSUIT,DFL,1281,ASTD,10,1.0,700.0,35.0,665.0,435.0,DFL CLOTHING COMPANY,2020,5,20,boy
9224,G40,2020-05-20,L.BRIEF,L.BRIEF,JOCKEY,1487,ASTD,S,1.0,219.0,10.95,208.05,154.22,RIDHAAN ENTERPRISE,2020,5,20,female
9225,G40,2020-05-20,B.TRACK,B.TRACK,SEMESTER,TRACK,ASTD,34-40,1.0,500.0,25.0,475.0,357.0,M.G. GARMENT,2020,5,20,boy
9226,G40,2020-05-20,B.TRACK,B.TRACK,SEMESTER,TRACK,ASTD,32,1.0,460.0,23.0,437.0,295.0,SHREE M.G. GARMENT,2020,5,20,boy
9227,G40,2020-05-20,B.TRACK,B.TRACK,UCB,KW16,ASTD,M,1.0,999.0,99.9,899.1,685.04,SK ENTERPRISE,2020,5,20,boy
9228,G41,2020-05-20,B.TSHIRT,B.TSHIRT,GIG,2081,ASTD,30,1.0,249.0,12.45,236.55,155.23,V3 ENTERPRISE,2020,5,20,boy
9229,G41,2020-05-20,B.TSHIRT,B.TSHIRT,GIG,2081,ASTD,30,1.0,249.0,12.45,236.55,155.23,V3 ENTERPRISE,2020,5,20,boy
9230,G42,2020-05-20,M.BOXER,M.BOXER,U.S.POLO,I021,ASTD,XL,1.0,699.0,34.95,664.05,494.44,SK ENTERPRISE,2020,5,20,male
9231,G42,2020-05-20,M.BOXER,M.BOXER,U.S.POLO,I021,ASTD,XL,1.0,699.0,34.95,664.05,494.44,SK ENTERPRISE,2020,5,20,male
9232,G42,2020-05-20,M.BOXER,M.BOXER,U.S.POLO,I664,ASTD,XL,1.0,649.0,32.45,616.55,459.07,SK ENTERPRISE,2020,5,20,male
9233,G43,2020-05-20,L.BRIEF,L.BRIEF,SAME DAY,NEW SOFT,ASTD,L,1.0,360.0,18.0,342.0,234.0,SAME DAY,2020,5,20,female
9234,G44,2020-05-20,M.BRIEF,M.BRIEF,AMUL MACHO,OE,ASTD,110,1.0,100.0,5.0,95.0,72.38,GAYATRI HOSIERY TRADERS,2020,5,20,male
9235,G44,2020-05-20,M.BRIEF,M.BRIEF,AMUL MACHO,OE,ASTD,110,1.0,100.0,5.0,95.0,72.38,GAYATRI HOSIERY TRADERS,2020,5,20,male
9236,G45,2020-05-20,L.TSHIRT,L.TSHIRT,NISAR,TSHIRT,ASTD,XXL,1.0,235.0,11.75,223.25,155.0,SHREE M.G. GARMENT,2020,5,20,female
9237,G45,2020-05-20,L.NIGHTSUIT,L.NIGHTSUIT,R.K,1602,ASTD,XXL,-1.0,720.0,-36.0,-684.0,-470.0,RADHA KRISHNA SALES,2020,5,20,female
9238,G45,2020-05-20,L.CAPRI,L.CAPRI,SWEET DREAM,LLC8129,ASTD,XL,1.0,549.0,27.45,521.55,395.26,OM MARKETING,2020,5,20,female
9239,G46,2020-05-20,L.TRACKPANT,L.TRACKPANT,AQUAFIT,TRACK,ASTD,XL,1.0,680.0,34.0,646.0,437.0,SHREE M.G. GARMENT,2020,5,20,female
9240,G46,2020-05-20,B.NIGHTSUIT,B.NIGHTSUIT,COST,CAPRI,ASTD,10,1.0,470.0,23.5,446.5,290.0,SHREE M.G. GARMENT,2020,5,20,boy
9241,G46,2020-05-20,B.TSHIRT,B.TSHIRT,GIG,2080,ASTD,28,1.0,275.0,13.75,261.25,170.47,V3 ENTERPRISE,2020,5,20,boy
9242,G46,2020-05-20,B.BOXER,B.BOXER,JOCKEY,UB08,ASTD,10,1.0,389.0,19.45,369.55,268.47,MATANGI MARKETING,2020,5,20,boy
9243,G46,2020-05-20,L.SHORT,L.SHORT,SWEET DREAM,LB-3004G9,ASTD,S,1.0,599.0,29.95,569.05,410.74,V3 ENTERPRISE,2020,5,20,female
9244,G46,2020-05-20,L.TSHIRT,L.TSHIRT,SWEET DREAM,LT-3111,ASTD,S,1.0,499.0,24.95,474.05,342.17,V3 ENTERPRISE,2020,5,20,female
9245,G47,2020-05-20,M.BRIEF,M.BRIEF,ZOIRO,MARVEL,ASTD,XL,1.0,255.0,12.75,242.25,177.14,V3 ENTERPRISE,2020,5,20,male
9246,G47,2020-05-20,M.BRIEF,M.BRIEF,ZOIRO,MARVEL,ASTD,XL,1.0,255.0,12.75,242.25,177.14,V3 ENTERPRISE,2020,5,20,male
9247,G48,2020-05-20,L.NIGHTSUIT,L.NIGHTSUIT,R.K,7639,ASTD,M,1.0,650.0,32.5,617.5,420.0,RADHA KRISHNA SALES,2020,5,20,female
9248,G48,2020-05-20,L.NIGHTSUIT,L.NIGHTSUIT,R.K,CAPRI,ASTD,M,1.0,660.0,33.0,627.0,420.0,RADHA KRISHNA SALES,2020,5,20,female
9249,G49,2020-05-21,WALLET,WALLET,-,650,-,-,1.0,550.0,54.5,495.5,276.0,BABA TRADERES,2020,5,21,other
9250,G50,2020-05-21,M.TSHIRT,M.TSHIRT,NEVA,8000,ASTD,S-XXL,1.0,429.0,42.9,386.1,286.01,MANAV CORPORATION,2020,5,21,male
9251,G50,2020-05-21,M.TSHIRT,M.TSHIRT,OBOLA,TSHIRT,ASTD,L,1.0,430.0,21.5,408.5,280.0,SHREE M.G. GARMENT,2020,5,21,male
9252,G51,2020-05-21,M.BRIEF,M.BRIEF,ZOIRO,SOFT CL,ASTD,L,1.0,155.0,7.75,147.25,107.41,V3 ENTERPRISE,2020,5,21,male
9253,G52,2020-05-21,M.BRIEF,M.BRIEF,JOCKEY,804,ASTD,S,1.0,179.0,8.95,170.05,136.12,AMI ENTERPRISE,2020,5,21,male
9254,G52,2020-05-21,M.BRIEF,M.BRIEF,JOCKEY,US14,ASTD,S,1.0,169.0,8.45,160.55,125.71,PANSURIYA GIFT AND PERFUME,2020,5,21,male
9255,G52,2020-05-21,M.TRUNK,M.TRUNK,JOCKEY,8037,ASTD,S,1.0,150.0,7.5,142.5,108.63,AMI ENTERPRISE,2020,5,21,male
9256,G53,2020-05-21,M.VEST,M.VEST,AMUL MACHO,TRENDY VEST,ASTD,L,1.0,199.0,9.95,189.05,145.0,GAYATRI HOSIERY TRADERS,2020,5,21,male
9257,G53,2020-05-21,M.VEST,M.VEST,AMUL MACHO,TRENDY VEST,ASTD,L,1.0,199.0,9.95,189.05,145.0,GAYATRI HOSIERY TRADERS,2020,5,21,male
9258,G54,2020-05-21,M.TRACKPANT,M.TRACKPANT,KILL WILL,TRACK,ASTD,L,1.0,420.0,21.0,399.0,260.0,SHREE M.G. GARMENT,2020,5,21,male
9259,G54,2020-05-21,M.TSHIRT,M.TSHIRT,NEVA,VMC2000,ASTD,L,1.0,410.0,41.0,369.0,273.0,MANAV CORPORATION,2020,5,21,male
9260,G55,2020-05-21,M.BRIEF,M.BRIEF,AMUL MACHO,P.M.TRUNK,ASTD,8,1.0,100.0,5.0,95.0,84.0,GAYATRI HOSIERY TRADERS,2020,5,21,male
9261,G56,2020-05-21,M.TSHIRT,M.TSHIRT,NEVA,VMC101,ASTD,S,1.0,314.0,31.4,282.6,199.68,MANAV CORPORATION,2020,5,21,male
9262,G56,2020-05-21,M.BOXER,M.BOXER,VANHEUSEN,70013,ASTD,M,1.0,599.0,29.95,569.05,422.16,V3 ENTERPRISE,2020,5,21,male
9263,G57,2020-05-21,L.TSHIRT,L.TSHIRT,JOCKEY,AW22,ASTD,M,1.0,589.0,29.45,559.55,395.04,SAI MARKETING,2020,5,21,female
9264,G57,2020-05-21,L.TSHIRT,L.TSHIRT,JOCKEY,RX12,ASTD,M,1.0,459.0,22.95,436.05,307.85,SAI MARKETING,2020,5,21,female
9265,G57,2020-05-21,L.NIGHTSUIT,L.NIGHTSUIT,R.K,CAPRI,ASTD,M,1.0,650.0,32.5,617.5,420.0,RADHA KRISHNA SALES,2020,5,21,female
9266,G57,2020-05-21,L.CAPRI,L.CAPRI,SWEET DREAM,LLC8129,ASTD,M,1.0,549.0,27.45,521.55,395.26,OM MARKETING,2020,5,21,female
9267,G57,2020-05-21,L.CAPRI,L.CAPRI,SWEET DREAM,LLC8129,ASTD,M,1.0,549.0,27.45,521.55,395.26,OM MARKETING,2020,5,21,female
9268,G58,2020-05-21,B.TSHIRT,B.TSHIRT,GIG,2080,ASTD,28,-1.0,275.0,-13.75,-261.25,-170.47,V3 ENTERPRISE,2020,5,21,boy
9269,G58,2020-05-21,B.TSHIRT,B.TSHIRT,GIG,2080,ASTD,30,1.0,275.0,0.0,275.0,170.47,V3 ENTERPRISE,2020,5,21,boy
9270,G58,2020-05-21,B.BOXER,B.BOXER,JOCKEY,UB08,ASTD,10,-1.0,389.0,-19.45,-369.55,-268.47,MATANGI MARKETING,2020,5,21,boy
9271,G58,2020-05-21,B.TRUNK,B.TRUNK,JOCKEY,UB08,ASTD,12,1.0,389.0,19.45,369.55,268.47,MATANGI MARKETING,2020,5,21,boy
9272,G58,2020-05-21,M.CAPRI,M.CAPRI,KANCHIRO,CAPRI-4,ASTD,L-XXL,1.0,750.0,37.5,712.5,470.25,SHREE M.G. GARMENT,2020,5,21,male
9273,G58,2020-05-21,M.CAPRI,M.CAPRI,KANCHIRO,CAPRI-4,ASTD,L-XXL,-1.0,750.0,-37.5,-712.5,-470.25,SHREE M.G. GARMENT,2020,5,21,male
9274,G58,2020-05-21,L.TSHIRT,L.TSHIRT,SWEET DREAM,LT-3111,ASTD,S,-1.0,499.0,-24.95,-474.05,-342.17,V3 ENTERPRISE,2020,5,21,female
9275,G59,2020-05-21,M.CAPRI,M.CAPRI,MAPLE,KM1015,ASTD,XXL,1.0,390.0,19.5,370.5,262.5,WELCOME HOSIERY,2020,5,21,male
9276,G60,2020-05-21,M.VEST,M.VEST,SAJANI,RN,ASTD,85,1.0,80.0,4.0,76.0,61.75,SANDIP HOSIERY INDUSTRIES,2020,5,21,male
9277,G60,2020-05-21,M.VEST,M.VEST,SAJANI,RN,ASTD,85,1.0,80.0,4.0,76.0,61.75,SANDIP HOSIERY INDUSTRIES,2020,5,21,male
9278,G61,2020-05-21,L.NIGHTSUIT,L.NIGHTSUIT,R.K,9674,ASTD,L,1.0,690.0,34.5,655.5,450.0,RADHA KRISHNA SALES,2020,5,21,female
9279,G62,2020-05-21,L.TRACKPANT,L.TRACKPANT,DRAG,WL-41165,ASTD,L,1.0,449.0,22.45,426.55,295.23,V3 ENTERPRISE,2020,5,21,female
9280,G62,2020-05-21,L.TSHIRT,L.TSHIRT,ICONIQUE,TSHIRT,ASTD,XL,1.0,340.0,17.0,323.0,215.0,SHREE M.G. GARMENT,2020,5,21,female
9281,G62,2020-05-21,PERFUME,PERFUME,LIA,AIR,-,-,1.0,140.0,0.0,140.0,81.15,SITARAM COSMETIC,2020,5,21,other
